Cod_Febraban,Seg_Febraban,Nome_Convênio,CNPJ,Grade,Descricao_Conv,
2875,1,PM N SRA SOCORRO,13128814000158,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2882,1,PREF MUN N ANDRADINA,3173317000118,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2894,1,PM NOVA CRI0AS,236968000111,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2905,1,PM NOVA FRIBURGO,28606630000123,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2911,1,PM NOVA IGUACU,29138278000101,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2917,1,PM NOVA LIMA,22934889000117,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2922,1,PM NOVA ODESSA,45781184000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2923,1,PM NOVA OLIMPIA,75799577000104,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2934,1,PM NOVA PRATA IGUACU,78103884000105,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2943,1,PM NOVA SERRANA,18291385000159,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2952,1,PM NOVA VENEZA,1123678000124,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2995,1,PM OLIVEIRA,16854531000181,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3004,1,PREF MUN ORIZONA,2385839000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3011,1,PM OSASCO,46523171000104,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3014,1,PM OSVALDO CRUZ,53300356000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3020,1,PM OURINHOS,53415717000160,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3023,1,PM OURO BRANCO,18295329000192,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3026,1,PM OURO FINO,18671271000134,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3027,1,PM OURO PRETO,18295295000136,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3034,1,PM OUROLANDIA,16444150000124,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3035,1,PM Ouvidor (GO),1131010000129,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3059,1,PM PALMA,17734906000132,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3066,1,PM PALMAS,24851511000185,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3083,1,PM PALMINOPOLIS,1178573000172,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3090,1,PREF MUN PANAMBI,88702089000189,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3098,1,PM PARA DE MINAS,18313817000185,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3099,1,PM PARACAMBI,29138294000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3100,1,PM PARACATU,18278051000145,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3102,1,PM PARAGOMINAS,5193057000178,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3103,1,PM PARAGUACU,18008193000192,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3104,1,PM PARAGUACU PTA,44547305000193,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3106,1,PM PARAIBA SUL,29138385000130,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3108,1,PM PARAIBUNA,46643474000152,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3114,1,PM PARAISOPOLIS MG,18025965000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3121,1,PM PARANAGUA,76017458000115,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3123,1,PM PARANAIGUARA,2056745000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3132,1,PM PARAOPEBA,18116160000166,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3134,1,PM PARATY,29172475000147,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3137,1,PM PARAUAPEBAS,22980999000115,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3138,1,PREF MUN PARAUNA GO,2394765000189,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3143,1,PM PARINTINS,4329736000169,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3154,1,PM PASSA QUATRO,23245806000145,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3156,1,PREF MUN PASSA VINTE,18338210000150,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3165,1,PM PASSOS,18241745000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3167,1,PM PATY DO ALFERES,31844889000117,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3171,1,PM PATOS DE MINAS,18602011000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3173,1,PM PATROCINIO,18468033000126,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3182,1,PM PAULA CANDIDO,17763715000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3185,1,PM PAULINIA,45751435000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3187,1,PM PAULISTA PE,10408839000117,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3203,1,PM PEDERNEIRAS,46189718000179,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3205,1,PM PEDRA AZUL,18414565000180,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3224,1,PM PEDREIRA,46410775000136,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3236,1,PM PEDRO LEOPOLDO MG,23456650000141,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3248,1,PM PENAPOLIS,49576416000141,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3256,1,PM PERDIGAO,18301051000119,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3258,1,PM PERDOES,18244343000167,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3266,1,PM PERUIBE,46578514000120,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3268,1,PREF MUN PESQUEIRA P,10264406000135,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3271,1,PM PETROLINA PE,10358190000177,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3272,1,PM PETROLINA,1825413000178,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3273,1,PM PETROPOLIS,29138344000143,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3282,1,PM PIEDADE,46634457000159,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3286,1,PM PIEN,76002666000140,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3299,1,PMPINDAMONHANGABA,45226214000119,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3309,1,PM PINHALAO,76167717000194,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3312,1,PM PINHAO,76178011000128,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3324,1,PM PIRACAIA,45279627000161,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3325,1,PM PIRACANJUBA,1179647000195,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3327,1,PM PIRACICABA,46341038000129,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3329,1,PM PIRAI,29141322000132,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3331,1,PM PIRAI DO SUL,77001329000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3332,1,PM PIRAJU,46223699000150,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3333,1,PM PIRAJUBA,18428847000137,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3338,1,PM PIRANGUCU,18025981000197,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3339,1,PM PIRANGUINHO,18192906000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3340,1,PM PIRANHAS,1168145000169,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3345,1,PM PIRAPORA,23539463000121,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3348,1,PM PIRAQUARA,76105675000167,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3350,1,PM PIRASSUNUNGA,45731650000145,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3355,1,PM PIRENOPOLIS,1067941000105,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3356,1,PM PIRES DO RIO,1181585000156,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3362,1,PM PITANGA,76172907000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3363,1,PM PITANGUEIRAS,45370707000128,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3372,1,PLANATINA DO PARANA,75461442000134,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3376,1,PLANALTO,76460526000116,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3380,1,PREF MUN POA,55021455000185,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3389,1,PM POCO FUNDO IPT,18242792000176,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3394,1,PM POCOS CALDAS,18629840000183,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3395,1,PM POCRANE,18334318000174,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3405,1,PM PONTA GROSSA,76175884000187,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3407,1,PM PONTAL,45352267000186,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3409,1,PM PONTALINA GO,1791276000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3415,1,PM PONTE NOVA,23804149000129,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3423,1,PM PORANGATU,1801612000146,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3424,1,PM PORCIUNCULA,28920999000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3433,1,PM PORTO ALEGRE,92963560000160,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3437,1,PM P.AMAZONAS,76179837000101,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3459,1,PM POSSE,1743335000162,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3466,1,PM POUSO ALEGRE,18675983000121,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3471,1,PM PRADO BA,13761713000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3475,1,PM PRAIA GRANDE,46177531000155,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3481,1,PM PRATA,18260505000150,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3491,1,PM PRES EPITACIO,55293427000117,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3503,1,PRESIDENTE OLEGARIO,18602060000140,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3504,1,PM PRES PRUDENTE,55356653000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3508,1,PM PRES VENCESLAU,46476131000140,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3516,1,PM PROMISSAO,44558856000152,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3526,1,PM QUARTEL GERAL,18296699000144,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3529,1,PM QUATIS,39560008000148,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3532,1,PM Quedas do Iguaçu (PR),76205962000149,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3536,1,PM QUEIMADOS,39485412000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3543,1,PM QUINTAS DO SOL,76950047000188,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3547,1,PM QUIRINOPOLIS,2056737000151,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3549,1,PM QUITANDINHA,76002674000197,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3561,1,PM RANCHARIA,44935278000126,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3566,1,PM RAUL SOARES,18836965000184,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3569,1,PM RECIFE,10565000000192,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3570,1,PM RECREIO,17735754000192,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3587,1,PM RESENDE,29178233000160,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3589,1,PM RESERVA,76169879000161,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3591,1,PM RESPLENDOR,18413161000172,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3627,1,PM RIBEIRAO NEVES,18314609000109,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3629,1,PM RIBEIRAO PINHAL,76968064000142,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3631,1,PM Ribeirão Grande (SP),67360446000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3632,1,PM RIBEIRAO PIRES,46522967000134,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3634,1,PM RIBEIRAO VERMELHO,18244087000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3640,1,PM RIO ACIMA,18312108000185,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3641,1,PM RIO AZUL,75963256000101,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3646,1,PM RIO BRANCO,4034583000122,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3652,1,PM RIO CLARO RJ,29051216000168,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3653,1,PM RIO CLARO SP,45774064000188,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3656,1,PM RIO DAS FLORES,29179454000153,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3659,1,RIO DE JANEIRO,42498733000148,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3686,1,PM RIO POMBA,17744434000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3689,1,PM RIO QUENTE,24852675000127,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3693,1,PM RIO VERDE,2056729000105,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3695,1,PREF MUN R VERMELHO,18303255000199,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3713,1,PM RONCADOR,75371401000157,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3731,1,RUBIATABA,2382836000123,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3738,1,PM SABARA,18715441000135,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3745,1,PM SACRAMENTO,18140764000148,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3767,1,PM SALTO,46634507000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3769,1,PREF MUN SALTO DE PIRAPORA,46634093000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3771,1,PM SALTO ITARARE,76920834000187,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3776,1,PM SALVADOR,13927801000491,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3790,1,PM STA BARBARA,19391945000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3791,1,PMSTA BARBARA OEST,46422408000152,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3792,1,PM STA BARBARA/GO,2264166000140,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3809,1,PM S CRUZ CAPIBARIBE,10091569000163,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3813,1,PMS.C.RIO PARDO,46231890000143,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3824,1,PM STA GERTRUDES,45732377000173,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3827,1,PM STA HELENA PR,76206457000119,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3828,1,PM S HELENA GO,2056711000103,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3833,1,PM STA ISABEL,56900848000121,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3846,1,PM STA LUZIA,18715409000150,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3867,1,PM S MARIA MADALENA,28645760000175,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3883,1,PM STA RITA PASSA QU,45749819000194,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3884,1,PM S RITA SAPUCAI,18192898000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3908,1,PM SANTANA,23066640000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3912,1,PM S CATAGUASES,17702515000136,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3937,1,PM SANTO AMARO,14222566000172,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3941,1,PM SANTO ANDRE-D,46522942000130,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3943,1,PM STO ANGELO,87613071000148,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3951,1,PM STO ANTONIO JESUS,13825476000103,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3953,1,PM STO ANTONIO PADUA,29114139000148,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3955,1,PM S ANTONIO AMPARO,18244335000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3958,1,S ANTONIO DESCOBERTO,97857000171,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3969,1,PM STO ANT SUDOESTE,75927582000155,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3981,1,PM STOS DUMONT,17747924000159,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3995,1,PM S BERNARDO CAMPO,46523239000147,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4001,1,PM S BRAS DO SUACUI,20356754000196,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4003,1,PM S CAETANO SUL,59307595000175,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4007,1,PM SAO CARLOS IVAI,75498576000120,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4032,1,PM S FCO GOIAS,2468437000180,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4036,1,PREF MUN SAO FRANCISCO DO CONDE BA,18494424000115,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4048,1,PM SAO GERALDO MG,18137935000180,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4051,1,PM SAO GONCALO,28636579000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4053,1,PM S GONCALO AMARANT,7533656000119,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4056,1,PM SAO GONCALO PARA,18291369000166,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4065,1,PM São João (PR),76995422000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4070,1,PM S JOAO ALIANCA,1313113000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4077,1,PM SAO JOAO DA PONTE,16928483000129,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4084,1,PM S J MERITI,29138336000105,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4086,1,PM S JOAO DEL REI,17749896000109,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4102,1,PM S JOAO EVANGELIST,18307488000160,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4110,1,PM S JORG PATROCINIO,77870475000163,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4128,1,PM S JOSE ALEGRE,18025999000199,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4137,1,PM SAO JOSE DIVINO,18404988000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4145,1,PM S JOSE JACURI,18409201000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4157,1,PM S J VALE R PRETO,32001836000105,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4158,1,PM SJCAMPOS,46643466000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4160,1,PM S JOSE PINHAIS,76105543000135,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4165,1,PM S LOURENCO-TRIB,18188219000121,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4171,1,PM SAO LUIS,6307102000130,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4172,1,PM MONTES BELOS,2320406000187,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4186,1,PM S MATES ES,27167477000112,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4215,1,PM S PEDRO ALDEIA,28909604000174,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4229,1,PM SAO ROQUE,70946009000175,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4231,1,PM S SEBASTIAO,46482832000192,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4237,1,PM S SEBASTIAO ALTO,28645786000113,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4251,1,PM S SIMAO GO,2056778000148,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4256,1,PM S TOME DAS LETRAS,18008920000111,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4261,1,PM SAO VICENTE,46177523000109,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4269,1,PM SAPOPEMA,76167733000187,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4271,1,PM SAPUAIA,29138393000186,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4273,1,PM SAQUAREMA,32147670000121,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4295,1,PM SEN CANEDO,25107525000151,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4301,1,PM SEN JOSE BENTO,18675926000142,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4307,1,PM SENGES,76911676000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4308,1,PM SENHOR BONFIM,13988308000139,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4311,1,PM SRA DOS REMEDIOS,18094870000132,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4318,1,PM SERRA ES,27174093002332,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4329,1,PM SERRA AIMORES,18398966000194,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4337,1,PM SERRANA SP,44229813000123,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4355,1,PM SETE LAGOAS,24996969000122,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4364,1,PM SILVANIA,1068030000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4376,1,PM SIMONESIA,18385120000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4391,1,PM SOBRAL,7598634000137,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4393,1,PM SOCORRO,46444063000138,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4399,1,PM SOLEDADE MINAS,18188235000114,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4404,1,PM SOROCABA,46634044000174,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4414,1,PM SUMARE,45787660000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4418,1,PM SUZANO,46523056000121,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4421,1,PM Tabatinga (SP),71989685000199,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4424,1,PMTABOAOSERRA,46523122000163,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4471,1,PM TAQUARACU MINAS,18302315000159,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4491,1,PMTAUBATE,45176005000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4497,1,PM TEI0EIRA FREITAS,13650403000128,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4502,1,PM TELEMACO BORBA,76170240000104,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4510,1,PM TEOFILO OTONI,18404780000109,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4514,1,PM TERESINA,6554869000911,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4516,1,PM TERESOPOLIS,29138369000147,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4530,1,PM TIBAGI,76170257000153,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4532,1,PM TIETE,46634598000171,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4539,1,PM TIMBO SC,83102764000115,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4542,1,PM TIMON,6115307000114,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4543,1,PM TIMOTEO,19875020000134,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4544,1,PM TIRADENTES,18557579000153,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4551,1,PM TOLEDO PR,76205806000188,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4554,1,PM TOMBOS,18114223000145,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4565,1,PM TRAJANO DE MORAES,29115441000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4568,1,PM TREMEMBE,46638714000120,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4571,1,PM TRES BARRAS PARAN,78121936000168,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4573,1,PM TRES CORACOES,17955535000119,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4577,1,PM TRES LAGOAS,3184041000173,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4578,1,PM TRES MARIAS,17695008000112,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4581,1,PM TRES PONTAS,18245167000188,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4586,1,PM TRINDADE,1217538000115,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4601,1,PM TUMIRITINGA,21078563000172,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4630,1,PM UBA,18128207000101,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4637,1,PM UBATUBA,46482857000196,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4639,1,PM UBERLANDIA,18431312000115,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4641,1,PM UBIRATA,76950096000110,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4652,1,PM UMUARAMA,76247378000156,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4654,1,PM UNAI,18125161000177,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4667,1,PM URUACU,1219807000182,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4668,1,PM URUANA,2295640000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4672,1,PM URUCANIA,18316281000151,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4683,1,PM URUTAI,1763622000134,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
